Component,Document,Tag,URL,Agency
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2008,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2008penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2007,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2007penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2006,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2006penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calendar 2005,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2005penreg-anlrpt.pdf,DOJ
CRIM,Report on the Use of Pen Registers and Trap and Trace Devices by Law Enforcement Agencies/Offices of the Department of Justice for Calender 2004,Frequently Requested Records,https://www.justice.gov/criminal/foia/docs/2004penreg-anlrpt.pdf,DOJ
CRIM,Asset Forfeiture Policy Manual ,Asset Forfeiture and Money Laundering,https://www.justice.gov/criminal/foia/docs/2008policy-manual.pdf,DOJ
CRIM,Selected Federal Asset Forfeiture Statutes ,Asset Forfeiture and Money Laundering,https://www.justice.gov/criminal-mlars/file/1146911/download,DOJ
CRIM,Electronic Surveillance Manual ,Electronic Surveillance Unit,https://www.justice.gov/criminal/foia/docs/elec-sur-manual.pdf,DOJ
CRIM,Electronic Surveillance Issues ,Electronic Surveillance Unit,https://www.justice.gov/criminal/foia/docs/elec-srvlnce-issuse.pdf,DOJ
CRIM,"Newsletters, Brochures, and Interviews",Human Rights and Special Prosecutions Section,https://www.justice.gov/criminal/hrsp/additional-resources/,DOJ
CRIM,Guidelines for Evaluating Prisoner Applications for Transfer,International Prisoner Transfer Unit,https://www.justice.gov/criminal/oeo/iptu/guidelines.html,DOJ
CRIM,Criminal RICO Manual ,Organized Crime and Racketeering Section,https://www.justice.gov/criminal/foia/docs/2009rico-manual.pdf,DOJ
CRIM,Civil RICO Manual ,Organized Crime and Racketeering Section,https://www.justice.gov/criminal/foia/docs/2007civil-rico.pdf,DOJ
CRIM,Violent Crimes in Aid of Racketeering Manual for Federal Prosecutors,Organized Crime and Racketeering Section,https://www.justice.gov/criminal/foia/docs/2006vcar-manual.pdf,DOJ
DEA,Reporting Period -  2022 (Half Year),Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/report_yr_2022.pdf,DOJ
DEA,Reporting Period -  2021,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/report_yr_2021.pdf,DOJ
DEA,Reporting Period - 2020,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/report_yr_2020.pdf,DOJ
DEA,Reporting Period - 2019,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/report_yr_2019.pdf,DOJ
DEA,Reporting Period - 2018,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/report_yr_2018.pdf,DOJ
DEA,Reporting Period - 2017,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/report_yr_2017.pdf,DOJ
DEA,Reporting Period - 2016,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/report_yr_2016.pdf,DOJ
DEA,Reporting Period - 2015,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2015/index.html,DOJ
DEA,Reporting Period - 2014,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2014/index.html,DOJ
DEA,Reporting Period - 2013,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2013/index.html,DOJ
DEA,Reporting Period - 2012,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2012/index.html,DOJ
DEA,Reporting Period - 2011,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2011/index.html,DOJ
DEA,Reporting Period - 2010,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2010/index.html,DOJ
DEA,Reporting Period - 2009,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2009/index.html,DOJ
DEA,Reporting Period - 2008,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2008/index.html,DOJ
DEA,Reporting Period - 2007,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2007/index.html,DOJ
DEA,Reporting Period - 2006,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/2006/index.html,DOJ
DEA,Reporting Period - 2005,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/archive/report_yr_2005.pdf,DOJ
DEA,Reporting Period - 2004,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/archive/report_yr_2004.pdf,DOJ
DEA,Reporting Period - 2003,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/archive/report_yr_2003.pdf,DOJ
DEA,Reporting Period - 2002,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/archive/report_yr_2002.pdf,DOJ
DEA,Reporting Period - 2001,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/archive/report_yr_2001.pdf,DOJ
DEA,Reporting Period - 2000,Automated Reports and Consolidated Ordering System (ARCOS) Reports,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/archive/report_yr_2000.pdf,DOJ
DEA,Synthetic Cathinones Congressional Correspondence,Congressional Correspondence,https://www.dea.gov/dea-records/synthetic-cathinones-congressional-correspondence,DOJ
DEA,DEA Asset Forfeiture,DEA Asset Forfeiture,https://www.dea.gov/operations/asset-forfeiture,DOJ
DEA,Body-Worn Camera Program Policy,DEA Policies,https://www.dea.gov/sites/default/files/2023-01/Body%20Worn%20Camera%20Policy-interim2023.pdf,DOJ
DEA,Drug Policy,DEA Policies,https://www.dea.gov/drug-policy-information,DOJ
DEA,Instructions to request exception to 21 CFR 1306.07(b) 3-day rule (EO-DEA248R1),Advisories,https://www.deadiversion.usdoj.gov/drugreg/Instructions-to-request-exception-to-21-CFR%201306.07(b)-3-day-rule-(EO-DEA248R1).pdf,DOJ
DEA,Methadone Hydrochloride Tablets USP 40 mg (Dispersible),Advisories,https://www.deadiversion.usdoj.gov/pubs/advisories/methadone_advisory.htm,DOJ
DEA,Notice to Registrants Making Payment by Check,Advisories,https://www.deadiversion.usdoj.gov/pubs/advisories/checkconversion.htm,DOJ
DEA,Guidance Regarding Petitions for Religious Exemption from the Controlled Substances Act Pursuant to the Religious Freedom Restoration Act,Publications and Manuals,https://www.deadiversion.usdoj.gov/GDP/(DEA-DC-5)(EO-DEA-007)(Version2)RFRA_Guidance_(Final)_11-20-2020.pdf,DOJ
DEA,"DEA Announces Important Change to Registration Requirement (January 12, 2023)",Informational Documents,https://www.deadiversion.usdoj.gov/pubs/docs/dear_registrant_AM_01122023.html,DOJ
DEA,"Requirements for training for Medication Assisted Treatment as part of the MATE Act (March 27, 2023)",Informational Documents,https://www.deadiversion.usdoj.gov/pubs/docs/MATE_Training_Letter_Final.pdf,DOJ
DEA,Chemical Handlers Manual,Manuals,https://www.deadiversion.usdoj.gov/GDP/(DEA-DC-054)(EO-DEA168)_Chemical_Handler's_Manual_Final_(OMB_Approved).pdf,DOJ
DEA,Narcotic Treatment Program (NTP) Manual,Manuals,https://www.deadiversion.usdoj.gov/GDP/(DEA-DC-056)(EO-DEA169)_NTP_manual_Final.pdf,DOJ
DEA,Pharmacist's Manual,Manuals,https://www.deadiversion.usdoj.gov/GDP/(DEA-DC-046R1)(EO-DEA154R1)_Pharmacist's_Manual_DEA.pdf,DOJ
DEA,Researcher's Manual,Manuals,https://www.deadiversion.usdoj.gov/GDP/(DEA-DC-057)(EO-DEA217)_Researchers_Manual_Final_signed.pdf,DOJ
DEA,Colorado Pharmacy and Pharmacist Agree to Resolve Allegations that They Unlawfully Filled Dangerous Prescriptions for Controlled Substances,Press Releases,https://www.dea.gov/press-releases/2023/03/27/colorado-pharmacy-and-pharmacist-agree-resolve-allegations-they,DOJ
DEA,Indianapolis Pharmacy Technician Charged with Controlled Substances Violations,Press Releases,https://www.dea.gov/press-releases/2023/03/24/indianapolis-pharmacy-technician-charged-controlled-substances-violations,DOJ
DEA,"Panama City Physician Pays $225,000 to Settle Allegations that He Overprescribed Controlled Substances",Press Releases,https://www.dea.gov/press-releases/2023/03/21/panama-city-physician-pays-225000-settle-allegations-he-overprescribed,DOJ
DEA,"Exton, Pennsylvania Lab Agrees to Pay $125,000 to Resolve Controlled Substances Act Violations",Press Releases,https://www.justice.gov/usao-edpa/pr/exton-pennsylvania-lab-agrees-pay-125000-resolve-controlled-substances-act-violations,DOJ
DEA,Former Nurse Sentenced for Stealing Opioids from Kansas Hospital,Press Releases,https://www.dea.gov/press-releases/2023/03/13/former-nurse-sentenced-stealing-opioids-kansas-hospital,DOJ
DEA,Defendants Convicted and Sentenced in Long-Term Methamphetamine and Oxycodone Drug Trafficking Investigation in Bay County,Press Releases,https://www.dea.gov/press-releases/2023/03/10/defendants-convicted-and-sentenced-long-term-methamphetamine-and,DOJ
DEA,Nurse at St. Louis County Hospital Sentenced to Four Years of Probation for Fraudulently Obtaining Fentanyl,Press Releases,https://www.dea.gov/press-releases/2023/03/09/nurse-st-louis-county-hospital-sentenced-four-years-probation,DOJ
DEA,Greenwood Village Psychiatrist Pleads Guilty to Illegal Distribution of Controlled Substances and Financial Crimes,Press Releases,https://www.dea.gov/press-releases/2023/03/09/greenwood-village-psychiatrist-pleads-guilty-illegal-distribution,DOJ
DEA,Indiana Man Sentenced to 5 Years' Probation for Obtaining a Controlled Substance by Deception,Press Releases,https://www.dea.gov/press-releases/2023/03/08/indiana-man-sentenced-5-years-probation-obtaining-controlled-substance,DOJ
DEA,"Laurence Doud, Former CEO of Pharmaceutical Distributor, Sentenced to 27 Months in Prison for Conspiring to Unlawfully Distribute Controlled Substances and Defrauding the DEA",Press Releases,https://www.dea.gov/press-releases/2023/03/08/laurence-doud-former-ceo-pharmaceutical-distributor-sentenced-27-months,DOJ
DEA,Pain Clinic Owners Sentenced for Unlawfully Distributing Opioids and Multimillion-Dollar Health Care Fraud,Press Releases,https://www.justice.gov/usao-ndal/pr/pain-clinic-owners-sentenced-unlawfully-distributing-opioids-and-multimillion-dollar,DOJ
DEA,Westmoreland County Doctor Charged with Illegal Prescribing and Fraud,Press Releases,https://www.attorneygeneral.gov/taking-action/westmoreland-county-doctor-charged-with-illegal-prescribing-and-fraud/,DOJ
DEA,DOJ and Lincoln Pharmacy in Tacoma Settle Allegations the Pharmacy Failed to Follow the Controlled Substances Act,Press Releases,https://www.dea.gov/press-releases/2023/02/28/doj-and-lincoln-pharmacy-tacoma-settle-allegations-pharmacy-failed-follow,DOJ
DEA,"Physician Agrees to $190,731 Settlement Relating to Controlled Substances Act Claims",Press Releases,https://www.dea.gov/press-releases/2023/02/24/physician-agrees-190731-settlement-relating-controlled-substances-act,DOJ
DEA,Queens Pharmacist Pleads Guilty to Illegally Distributing Oxycodone and Filing False Tax Returns,Press Releases,https://www.dea.gov/press-releases/2023/02/17/queens-pharmacist-pleads-guilty-illegally-distributing-oxycodone-and,DOJ
DEA,Former Office Manager of New Jersey Medical Practice Admits Conspiring with Doctor to Divert Controlled Substances,Press Releases,https://www.dea.gov/press-releases/2023/02/15/former-office-manager-new-jersey-medical-practice-admits-conspiring,DOJ
DEA,"Madison Heights Pharmacist Sentenced for Diverting Over 25,000 Opioid Pills",Press Releases,https://www.justice.gov/usao-edmi/pr/madison-heights-pharmacist-sentenced-diverting-over-25000-opioid-pills,DOJ
DEA,Missouri Doctor Admits Diluting Clinic’s Methadone,Press Releases,https://www.dea.gov/press-releases/2023/02/03/missouri-doctor-admits-diluting-clinics-methadone,DOJ
DEA,Nine Arrested for Illegally Distributing 1.5 Million Opioid Pills,Press Releases,https://www.justice.gov/opa/pr/nine-arrested-illegally-distributing-15-million-opioid-pills,DOJ
DEA,Medical Director of Baltimore County Pain Management Clinic Sentenced for Conspiracy to Distribute and Dispense Oxycodone,Press Releases,https://www.dea.gov/press-releases/2023/01/24/medical-director-baltimore-county-pain-management-clinic-sentenced,DOJ
DEA,Chester County Doctor Pleads Guilty to Operating Pill Mill Out of Main Line Pain Clinic,Press Releases,https://www.justice.gov/usao-edpa/pr/chester-county-doctor-pleads-guilty-operating-pill-mill-out-main-line-pain-clinic,DOJ
DEA,South Florida Doctor Sentenced to Prison for Unlawfully Dispensing Narcotics,Press Releases,https://www.dea.gov/press-releases/2023/01/11/south-florida-doctor-sentenced-prison-unlawfully-dispensing-narcotics,DOJ
DEA,Former Doctor Convicted of Illegal Distribution of Controlled Substances,Press Releases,"https://www.justice.gov/opa/pr/former-doctor-convicted-illegal-distribution-controlled-substances#:~:text=According%20to%20court%20documents%20and,for%20a%20legitimate%20medical%20purpose",DOJ
DEA,"Savitz Drug Store to Pay $275,000 to Resolve Alleged Controlled Substance Act Violations",Press Releases,https://www.dea.gov/press-releases/2023/01/06/savitz-drug-store-pay-275000-resolve-alleged-controlled-substance-act,DOJ
DEA,Department of Justice Files Nationwide Lawsuit Against Amerisource Bergen Corp. and Subsidiaries for Controlled Substances Act Violations,Press Releases,https://www.dea.gov/press-releases/2022/12/29/department-justice-files-nationwide-lawsuit-against-amerisource-bergen,DOJ
DEA,"Bethlehem Company Agrees to Pay $230,000 to Resolve Allegations It Failed to Notify the DEA and Maintain Required Records Regarding Chemical Transactions",Press Releases,"https://www.justice.gov/usao-edpa/pr/bethlehem-company-agrees-pay-230000-resolve-allegations-it-failed-notify-dea-and#:~:text=Romero%20announced%20that%20Ungerer%20%26%20Company,DEA)%20about%20certain%20international%20shipments",DOJ
DEA,"Doctor and Office Manager Indicted in Scheme to Defraud Medicare, Manufacture and Distribute Fentanyl",Press Releases,https://www.dea.gov/press-releases/2022/12/16/doctor-and-office-manager-indicted-scheme-defraud-medicare-manufacture,DOJ
